mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.19148526191711426,0.022505206942926143,0.0021944046020507812,0.00039899609570299147,13,18,"{'max_depth': 13, 'min_samples_split': 18}",-0.1980657679690071,-0.2030964970839234,-0.19816105643609533,-0.19596182356436953,-0.1992571310107637,-0.19890845521283182,0.002350005715745027,34
0.17034411430358887,0.007605814555571323,0.002593851089477539,0.0004889877663570265,13,20,"{'max_depth': 13, 'min_samples_split': 20}",-0.19683390986795396,-0.20179337418902432,-0.1954692918697443,-0.19601995222091478,-0.1990539549583115,-0.19783409662118978,0.0023258429947294306,26
0.1607686996459961,0.01381068031560438,0.0015964984893798828,0.0004883637907999058,13,22,"{'max_depth': 13, 'min_samples_split': 22}",-0.1953555387211967,-0.20148013624248629,-0.1954807911437072,-0.19598260618204424,-0.19847214949887074,-0.19735424435766102,0.002351966760008632,19
0.155189847946167,0.014774141915360384,0.00200042724609375,1.0563422975556766e-05,13,24,"{'max_depth': 13, 'min_samples_split': 24}",-0.1948216335891334,-0.2005184128033945,-0.19511165591762175,-0.19636056272372426,-0.19844789994307857,-0.19705203299539048,0.002153235210605029,17
0.1488131046295166,0.015568016289565544,0.0017957210540771485,0.00039861363024968873,13,26,"{'max_depth': 13, 'min_samples_split': 26}",-0.19464278360769885,-0.1998849722088085,-0.19525780028377557,-0.19367678743006453,-0.19815414845755047,-0.19632329839757962,0.002323831696590549,16
0.14321045875549315,0.00463650810749983,0.0017952442169189454,0.0004007595874276959,13,28,"{'max_depth': 13, 'min_samples_split': 28}",-0.19466613420321202,-0.19925239421623553,-0.19413924433377922,-0.1930862967703785,-0.1960327636048428,-0.1954353666256896,0.0021314954129999578,15
0.19688038825988768,0.007387310945822282,0.002388477325439453,0.00048131065028082174,18,2,"{'max_depth': 18, 'min_samples_split': 2}",-0.2219281547248666,-0.22813287762386614,-0.21840070884087864,-0.22379106450248018,-0.22302164185013776,-0.22305488950844587,0.0031387880236759475,133
0.1934884548187256,0.006411310409382318,0.002586221694946289,0.0010144217453391573,18,4,"{'max_depth': 18, 'min_samples_split': 4}",-0.22025071050358142,-0.22896233715150488,-0.21895102077598816,-0.21986956083698897,-0.2199298786469221,-0.2215927015829971,0.0037101250680605428,127
0.1779163360595703,0.007806816415822479,0.0023943901062011717,0.00048778118570465127,18,6,"{'max_depth': 18, 'min_samples_split': 6}",-0.21567122833288016,-0.22188138435055862,-0.2148226568815889,-0.21714909265953808,-0.2171560024292727,-0.2173360729307677,0.0024419750482592728,121
0.1851048946380615,0.01028043141171631,0.0020001888275146484,0.0006411208427673118,18,8,"{'max_depth': 18, 'min_samples_split': 8}",-0.21405138125374173,-0.21705848010940385,-0.2115002595175934,-0.2128107616997539,-0.21310132337655394,-0.21370444119140936,0.0018649812574854702,113
