mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,param_nu,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
313.154731464386,10.415741632947578,1.000009298324585,0.09210702010125388,1.0,3,linear,0.5,"{'C': 1.0, 'degree': 3, 'kernel': 'linear', 'nu': 0.5}",-0.2501099266083795,-0.2533621633609802,-0.2496572149492861,-0.24669969657915433,-0.24691578989203466,-0.24934895827796696,0.002437983017033671,2
26.824658393859863,0.21257599318745066,3.6644704341888428,0.24964831494218773,1.0,3,rbf,0.5,"{'C': 1.0, 'degree': 3, 'kernel': 'rbf', 'nu': 0.5}",-0.20861335645557574,-0.210382582872656,-0.208098396138874,-0.2099712464473333,-0.20694954978988298,-0.2088030263408644,0.001251206678871573,1
36386.747170877454,38352.33172232291,0.9156488895416259,0.21482352091485757,1.0,3,poly,0.5,"{'C': 1.0, 'degree': 3, 'kernel': 'poly', 'nu': 0.5}",-1.3450101282767417,-0.8212551435806198,-0.6957656182034687,-0.6983933984013895,-0.7529949852454859,-0.8626838547415412,0.24545454653583662,3
20.71115984916687,5.430887537251154,1.471420955657959,0.21967284947871019,1.0,3,sigmoid,0.5,"{'C': 1.0, 'degree': 3, 'kernel': 'sigmoid', 'nu': 0.5}",-213.4699781825082,-188.70685626500202,-197.6548331488636,-185.06071916037266,-203.30275981051756,-197.6390293134528,10.204848226934015,4
