Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
491,L625,NodeView,freemind.view.mindmapview.NodeView,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\NodeView.java,50,1,1440,2,0.146085,5,46,10,0.128684,,179,0,1,5,5,290,22,87,175,87,189,0.358209,0.171789,218,144,24,43,0.171789,218,0,0,0,0,0,1051,1391,20,50,20,50,102,4,66,8,102,632,4,66,8,1051,1391,20,50,20,50,102,4,66,8,102,632,4,66,8,0,3,221,13,81,0,1,12,0,46,0,0,0,7,26,5,0,30,141,1,0,0,0,0,0,0,2,0,0,0,0,0,0,14,2,0,22,0,1,8,1,0.16025800497413298
492,L30437,NodeViewFactory,freemind.view.mindmapview.NodeViewFactory,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\NodeViewFactory.java,32,1,205,2,0.0,0,0,0,0.0,,0,0,2,4,2,25,20,2,5,22,33,0.0,0.0408163,4,4,0,1,0.0268456,4,0,0,0,0,0,94,116,5,6,5,6,11,0,0,0,11,49,0,0,0,145,174,6,6,6,6,17,0,5,0,17,76,0,5,0,0,1,46,2,12,0,0,0,0,0,0,2,0,0,5,2,0,8,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1364564398377806
493,L29377,NodeViewLayoutAdapter,freemind.view.mindmapview.NodeViewLayoutAdapter,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\NodeViewLayoutAdapter.java,31,1,308,2,0.11412,1,4,2,0.0935252,,26,0,5,3,3,46,4,3,3,13,32,0.5,0.130952,33,33,3,3,0.130952,33,1,1,3,3,1,219,278,9,11,9,9,19,0,5,1,22,136,0,8,1,219,278,9,11,9,9,19,0,5,1,22,136,0,8,1,0,0,38,2,10,0,1,4,0,10,0,1,0,0,2,0,0,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.22415719683201782
494,L30595,PathBBox,freemind.view.mindmapview.PathBBox,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\PathBBox.java,33,1,172,2,0.0,0,0,0,0.0,,0,0,1,3,3,22,0,1,1,0,6,0.0,0.118519,16,0,0,2,0.118519,16,0,0,0,0,0,119,140,0,1,0,1,6,0,1,0,6,92,0,1,0,119,140,0,1,0,1,6,0,1,0,6,92,0,1,0,0,0,15,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.3178658008059481
495,L30650,RightNodeViewLayout,freemind.view.mindmapview.RightNodeViewLayout,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\RightNodeViewLayout.java,36,1,91,2,0.0,0,0,0,0.0,,0,0,2,1,1,7,5,1,1,14,19,0.25,0.0588235,3,3,1,3,0.0588235,3,2,2,0,0,1,48,56,10,12,1,3,5,0,3,0,23,29,0,8,1,48,56,10,12,1,3,5,0,3,0,23,29,0,8,1,0,1,14,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19745026137115568
496,L30506,RootMainView,freemind.view.mindmapview.RootMainView,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\RootMainView.java,34,1,156,2,0.0,0,0,0,0.0,,0,0,3,2,1,20,6,1,0,19,34,0.3,0.192308,20,19,3,7,0.192308,20,1,1,0,0,1,84,123,7,25,0,8,15,0,9,1,50,42,1,30,3,84,123,7,25,0,8,15,0,9,1,50,42,1,30,3,0,0,29,0,7,0,0,1,0,0,0,1,0,0,5,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.5088391924946621
497,L30481,SharpBezierEdgeView,freemind.view.mindmapview.SharpBezierEdgeView,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\SharpBezierEdgeView.java,34,1,120,2,0.0,0,0,0,0.0,,0,0,1,3,3,9,6,1,1,15,20,0.666667,0.0843373,7,4,2,1,0.0843373,7,1,1,0,0,1,76,87,15,8,8,1,5,0,2,0,17,48,0,5,0,76,87,15,8,8,1,5,0,2,0,17,48,0,5,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.114930954144337
498,L30487,SharpLinearEdgeView,freemind.view.mindmapview.SharpLinearEdgeView,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\SharpLinearEdgeView.java,29,1,49,2,0.0,0,0,0,0.0,,0,0,1,0,0,3,3,1,1,5,8,0.333333,0.190476,4,3,1,2,0.190476,4,1,1,0,0,1,17,21,7,8,0,1,3,0,2,0,15,9,0,5,0,17,21,7,8,0,1,3,0,2,0,15,9,0,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27084296354350196
499,L30754,VerticalRootNodeViewLayout,freemind.view.mindmapview.VerticalRootNodeViewLayout,L27806,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\view\mindmapview\VerticalRootNodeViewLayout.java,37,1,131,2,0.0,0,0,0,0.0,,0,0,2,2,2,10,6,2,1,22,27,0.25,0.0561798,5,3,1,3,0.0561798,5,2,2,0,0,1,84,95,12,12,3,3,5,0,3,0,23,53,0,8,1,84,95,12,12,3,3,5,0,3,0,23,53,0,8,1,0,1,14,0,8,0,0,1,0,0,0,1,0,0,2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0.14497404133178518
500,L6684,BooleanProperty$1,freemind.common.BooleanProperty$1,L6675,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\common\BooleanProperty.java,55,48,60,4,0.0,0,0,0,0.0,,0,0,1,0,0,1,1,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663549454856125
