Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
50,L3345,SimulationParametersFrame,simulator.SA.gui.SimulationParametersFrame,L1447,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\SimulationParametersFrame.java,32,1,313,2,0.343844,1,9,1,0.177305,,50,0,1,4,3,12,1,1,2,0,3,0.5,0.106557,26,22,1,1,0.106557,26,0,0,0,0,0,218,282,26,0,26,0,3,0,1,0,3,45,0,1,0,218,282,26,0,26,0,3,0,1,0,3,45,0,1,0,0,26,23,3,51,0,1,3,0,9,0,0,0,0,0,0,0,73,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0.1940278237650224
51,L3437,SuiteGUI,simulator.SA.gui.SuiteGUI,L1447,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\SuiteGUI.java,39,1,452,2,0.366743,6,25,11,0.309179,,128,0,1,3,2,29,9,3,8,0,7,0.5,0.11583,30,10,2,2,0.124339,47,0,0,0,0,0,229,309,25,0,25,0,7,3,3,0,7,137,3,3,0,331,414,25,0,25,0,8,3,4,0,8,206,3,4,0,0,3,56,2,26,0,0,5,0,24,0,0,0,2,0,0,0,21,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,0,1,1,0,0.36815710714516153
52,L3665,SimulationAgent$BehaviourStartSimulation,simulator.SA.SimulationAgent$BehaviourStartSimulation,L1520,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\SimulationAgent.java,471,3,524,4,0.0,0,0,0,0.0,,0,0,1,0,0,2,3,1,1,7,9,0.5,0.351351,13,9,1,1,0.240741,13,0,0,0,0,0,24,37,2,0,2,0,2,0,1,0,2,14,0,1,0,41,54,2,0,2,0,3,0,2,0,3,27,0,2,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18115323312724693
53,L3673,SimulationAgent$BehaviourStartSimulationStep,simulator.SA.SimulationAgent$BehaviourStartSimulationStep,L1520,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\SimulationAgent.java,537,3,586,4,0.0,0,0,0,0.0,,0,0,1,1,1,4,4,2,2,2,4,1.0,0.4375,21,15,3,0,0.4375,21,1,1,0,0,1,27,50,7,0,3,0,2,0,2,0,2,17,4,2,0,27,50,7,0,3,0,2,0,2,0,2,17,4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.33935310515042855
54,L3619,SimulationAgent$BehaviourReceiveStepResult,simulator.SA.SimulationAgent$BehaviourReceiveStepResult,L1520,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\SimulationAgent.java,597,3,655,4,0.0,0,0,0,0.0,,0,0,1,3,3,7,6,1,1,6,8,1.0,0.272727,15,10,3,0,0.272727,15,1,1,0,0,1,40,59,6,0,2,0,2,0,2,0,2,22,4,2,0,40,59,6,0,2,0,2,0,2,0,2,22,4,2,0,0,0,6,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.24225094561174032
55,L3624,SimulationAgent$BehaviourHandleOutOfSequenceMessages,simulator.SA.SimulationAgent$BehaviourHandleOutOfSequenceMessages,L1520,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\SimulationAgent.java,666,3,696,4,0.0,0,0,0,0.0,,0,0,1,1,1,3,3,1,1,1,3,1.0,0.366667,11,10,3,0,0.366667,11,1,1,0,0,1,19,31,6,0,2,0,2,0,2,0,2,7,4,2,0,19,31,6,0,2,0,2,0,2,0,2,7,4,2,0,0,0,6,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.46664437647016727
56,L1737,Function$FunctionConstant,simulator.util.Function$FunctionConstant,L1514,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\util\Function.java,120,5,183,6,0.0,0,0,0,0.0,,0,0,1,0,0,9,1,9,21,1,10,1.0,0.712121,47,47,8,0,0.712121,47,0,0,0,0,0,19,64,5,3,5,3,9,0,7,3,9,11,0,7,3,19,64,5,3,5,3,9,0,7,3,9,11,0,7,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7222891189808085
57,L463,ConsumerAgent$1,simulator.CA.ConsumerAgent$1,L446,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\CA\ConsumerAgent.java,119,68,127,4,1.0,1,1,1,1.0,,9,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,8,9,1,0,1,0,1,0,1,0,1,3,0,1,0,8,9,1,0,1,0,1,0,1,0,1,3,0,1,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5674802562357874
58,L762,ConsumerGUI$TableDataModel,simulator.CA.gui.ConsumerGUI$TableDataModel,L443,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\CA\gui\ConsumerGUI.java,281,5,317,6,0.0,0,0,0,0.0,,0,0,2,1,1,10,0,1,2,0,8,0.222222,0.261905,11,11,2,7,0.261905,11,0,0,0,0,0,31,37,3,4,3,4,8,0,8,1,8,18,0,8,1,31,37,3,4,3,4,8,0,8,1,8,18,0,8,1,0,0,18,1,5,0,0,2,0,0,0,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6811315116399362
59,L798,ConsumerGUI$menuActionListener,simulator.CA.gui.ConsumerGUI$menuActionListener,L443,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\CA\gui\ConsumerGUI.java,344,5,358,6,0.0,0,0,0,0.0,,0,0,1,1,1,2,2,1,0,1,2,0.0,0.0769231,1,0,0,2,0.0769231,1,0,0,0,0,0,12,15,0,0,0,0,1,0,1,0,1,6,0,1,0,12,15,0,0,0,0,1,0,1,0,1,6,0,1,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3018413456641044
60,L1574,DemandCurveParameterFrame$functionComboListener,simulator.SA.gui.DemandCurveParameterFrame$functionComboListener,L1503,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\DemandCurveParameterFrame.java,581,2,604,3,0.0,0,0,0,0.0,,0,0,1,3,2,5,2,1,0,2,3,0.5,0.178571,5,2,1,1,0.178571,5,0,0,0,0,0,23,24,0,0,0,0,1,0,1,0,1,13,0,1,0,23,24,0,0,0,0,1,0,1,0,1,13,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17339852692557245
61,L1579,DemandCurveParameterFrame$socialComboListener,simulator.SA.gui.DemandCurveParameterFrame$socialComboListener,L1503,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\DemandCurveParameterFrame.java,606,2,616,3,0.0,0,0,0,0.0,,0,0,1,1,1,2,1,1,0,1,2,0.5,0.0833333,1,1,1,1,0.0833333,1,0,0,0,0,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3243943873773227
62,L1920,PricingPolicyFrame$2,simulator.SA.gui.PricingPolicyFrame$2,L1816,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\PricingPolicyFrame.java,188,58,219,8,0.0,0,0,0,0.0,,0,0,1,1,1,8,0,0,0,0,6,0.0,0.0384615,1,0,0,7,0.0384615,1,0,0,0,0,0,25,32,3,4,3,4,6,0,6,1,6,9,0,6,1,25,32,3,4,3,4,6,0,6,1,6,9,0,6,1,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6358034242197649
63,L2015,ProgressGui$GridCanvas,simulator.SA.gui.ProgressGui$GridCanvas,L1999,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ProgressGui.java,191,3,282,4,0.0,0,0,0,0.0,,0,0,5,2,2,19,4,1,1,4,11,0.375,0.16,12,8,3,5,0.16,12,0,0,0,0,0,63,92,10,0,10,0,7,0,7,0,7,44,0,7,0,63,92,10,0,10,0,7,0,7,0,7,44,0,7,0,0,0,20,4,14,0,0,4,0,0,0,1,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0.3430834417086728
64,L2260,ReviewGUI$PriceTableModel,simulator.SA.gui.ReviewGUI$PriceTableModel,L2214,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ReviewGUI.java,345,2,385,3,0.0,0,0,0,0.0,,0,0,1,0,0,7,0,1,2,0,7,0.0,0.0333333,1,0,0,8,0.0333333,1,0,0,0,0,0,29,41,4,4,4,4,7,0,7,2,7,8,0,7,2,29,41,4,4,4,4,7,0,7,2,7,8,0,7,2,0,0,17,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7203367740510099
65,L2303,ReviewGUI$CombosListener,simulator.SA.gui.ReviewGUI$CombosListener,L2214,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ReviewGUI.java,387,2,393,3,0.0,0,0,0,0.0,,0,0,1,0,0,1,2,1,0,0,1,0.5,0.125,1,1,1,1,0.125,1,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6434832405435347
66,L2518,ScenarioDesignWizard$Step1Frame,simulator.SA.gui.ScenarioDesignWizard$Step1Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,119,3,383,4,0.404594,1,9,1,0.188679,,50,0,1,4,3,12,1,1,2,0,3,1.0,0.0742358,17,14,1,0,0.0742358,17,0,0,0,0,0,212,265,26,0,26,0,3,0,0,0,3,34,0,0,0,212,265,26,0,26,0,3,0,0,0,3,34,0,0,0,0,27,21,5,52,0,1,3,0,9,0,0,0,0,0,0,0,75,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,0.2661129061186711
67,L2524,ScenarioDesignWizard$Step2Frame,simulator.SA.gui.ScenarioDesignWizard$Step2Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,391,3,749,4,0.0,0,0,0,0.0,,0,0,1,2,2,5,2,1,2,1,3,1.0,0.147929,25,25,1,0,0.14218,30,0,0,0,0,0,144,315,24,0,24,0,2,0,0,0,2,8,0,0,0,181,359,29,1,29,1,4,0,2,0,4,31,0,2,0,0,22,15,2,59,0,8,2,0,0,0,0,0,0,0,0,0,70,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0.3320945538667513
68,L2775,ScenarioDesignWizard$Step3Frame,simulator.SA.gui.ScenarioDesignWizard$Step3Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,758,3,1133,4,0.0,0,0,0,0.0,,0,0,1,1,1,6,2,0,2,3,5,1.0,0.177914,29,26,1,0,0.160804,32,0,0,0,0,0,134,338,19,0,19,0,2,0,0,0,2,20,0,0,0,167,376,23,1,23,1,4,0,2,0,4,39,0,2,0,0,20,14,3,61,0,1,5,0,0,0,0,0,0,2,0,0,60,11,1,0,0,0,0,0,6,6,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0.32497791133653603
69,L2860,ScenarioDesignWizard$Step3_1Frame,simulator.SA.gui.ScenarioDesignWizard$Step3_1Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,1140,3,1596,4,0.154876,1,3,1,0.02407,,11,0,1,2,1,9,4,0,3,6,8,1.0,0.134615,28,25,1,0,0.134615,28,0,0,0,0,0,180,457,26,0,26,0,2,0,0,0,2,30,0,0,0,180,457,26,0,26,0,2,0,0,0,2,30,0,0,0,0,23,17,6,67,0,0,19,0,7,0,0,0,0,0,0,0,63,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,4,0,6,0,0,0.36586204786438453
70,L2949,ScenarioDesignWizard$Step4Frame,simulator.SA.gui.ScenarioDesignWizard$Step4Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,1604,3,1674,4,0.19573,1,1,1,0.140845,,10,0,1,4,3,12,3,0,2,2,4,1.0,0.126984,8,5,1,0,0.126984,8,0,0,0,0,0,55,71,1,0,1,0,2,0,0,0,2,38,0,0,0,55,71,1,0,1,0,2,0,0,0,2,38,0,0,0,0,0,12,0,3,0,1,2,0,7,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37984413938337064
71,L3106,ScenarioDesignWizard$Step5Frame,simulator.SA.gui.ScenarioDesignWizard$Step5Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,1682,3,1994,4,0.160494,1,4,1,0.0638978,,20,0,1,2,2,5,1,1,2,0,2,1.0,0.120419,23,22,1,0,0.111628,24,0,0,0,0,0,168,282,35,0,35,0,2,0,0,0,2,12,0,0,0,191,313,38,4,38,4,8,0,6,1,8,21,0,6,1,0,24,29,2,76,0,1,5,0,8,0,0,0,0,5,0,0,79,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,2,0,1,0,0.43539622808965145
72,L3250,ScenarioDesignWizard$Step6Frame,simulator.SA.gui.ScenarioDesignWizard$Step6Frame,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,2001,3,2162,4,0.0,0,0,0,0.0,,0,0,1,1,1,4,1,0,2,0,3,1.0,0.117188,15,15,1,0,0.117188,15,0,0,0,0,0,113,162,17,0,17,0,3,0,0,0,3,11,0,0,0,113,162,17,0,17,0,3,0,0,0,3,11,0,0,0,0,15,9,0,30,0,1,0,0,0,0,0,0,0,2,0,0,42,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.49764470528323346
73,L2484,ScenarioDesignWizard$Parameter,simulator.SA.gui.ScenarioDesignWizard$Parameter,L2465,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,2199,3,2218,4,0.0,0,0,0,0.0,,0,0,0,0,0,8,0,5,11,0,8,0.111111,0.111111,2,1,1,8,0.111111,2,0,0,0,0,0,16,20,3,3,3,3,8,0,8,3,8,9,0,8,3,16,20,3,3,3,3,8,0,8,3,8,9,0,8,3,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7385025338059852
74,L3508,SuiteGUI$menuActionListener,simulator.SA.gui.SuiteGUI$menuActionListener,L3437,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\SuiteGUI.java,206,2,310,3,0.0,0,0,0,0.0,,0,0,1,2,2,19,4,1,0,5,6,0.0,0.142857,17,0,0,2,0.142857,17,0,0,0,0,0,102,105,0,0,0,0,1,0,1,0,1,69,0,1,0,102,105,0,0,0,0,1,0,1,0,1,69,0,1,0,0,2,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.17427797312658408
75,L2068,ProgressGui$1,simulator.SA.gui.ProgressGui$1,L2038,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ProgressGui.java,145,55,151,11,0.0,0,0,0,0.0,,0,0,1,0,0,1,2,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6508353622864881
76,L2729,ScenarioDesignWizard$Step2Frame$ListRenderer,simulator.SA.gui.ScenarioDesignWizard$Step2Frame$ListRenderer,L2524,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,702,7,745,8,0.0,0,0,0,0.0,,0,0,0,1,1,7,1,0,0,4,6,0.333333,0.119048,5,3,1,2,0.119048,5,0,0,0,0,0,37,44,5,1,5,1,2,0,2,0,2,23,0,2,0,37,44,5,1,5,1,2,0,2,0,2,23,0,2,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32166874806931156
77,L2901,ScenarioDesignWizard$Step3Frame$ListRenderer,simulator.SA.gui.ScenarioDesignWizard$Step3Frame$ListRenderer,L2775,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,1063,7,1100,8,0.0,0,0,0,0.0,,0,0,0,1,1,7,1,0,0,2,4,0.333333,0.0833333,3,3,1,2,0.0833333,3,0,0,0,0,0,33,38,4,1,4,1,2,0,2,0,2,19,0,2,0,33,38,4,1,4,1,2,0,2,0,2,19,0,2,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.40711687937425484
78,L3183,ScenarioDesignWizard$Step5Frame$2,simulator.SA.gui.ScenarioDesignWizard$Step5Frame$2,L3106,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\gui\ScenarioDesignWizard.java,1828,58,1860,8,0.0,0,0,0,0.0,,0,0,1,1,1,8,0,0,0,0,6,0.0,0.0384615,1,0,0,7,0.0384615,1,0,0,0,0,0,25,33,3,4,3,4,6,0,6,1,6,9,0,6,1,25,33,3,4,3,4,6,0,6,1,6,9,0,6,1,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6354958473054203
79,L3727,SimulationAgent$BehaviourStartSimulation$1,simulator.SA.SimulationAgent$BehaviourStartSimulation$1,L3717,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\SA\SimulationAgent.java,493,76,511,14,0.0,0,0,0,0.0,,0,0,1,2,2,3,3,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,1,0,1,13,0,1,0,19,19,0,0,0,0,1,0,1,0,1,13,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27155523221000244
80,L4293,WaterSupplierAgent$1,simulator.WSA.WaterSupplierAgent$1,L4290,L103,D:\IdeaProjects\10_water-simulator\src\main\java\simulator\WSA\WaterSupplierAgent.java,67,71,75,9,1.0,1,1,1,1.0,,9,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,8,9,1,0,1,0,1,0,1,0,1,3,0,1,0,8,9,1,0,1,0,1,0,1,0,1,3,0,1,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5674802562357874
