Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
219,L5128,JTripleCalendar$JInfoPanel,accessories.plugins.time.JTripleCalendar$JInfoPanel,L5122,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\JTripleCalendar.java,66,2,135,3,0.0,0,0,0,0.0,,0,0,0,0,0,4,4,1,4,10,14,0.2,0.301887,16,6,1,4,0.274194,17,0,0,0,0,0,37,60,3,2,3,2,4,0,4,1,4,23,0,4,1,45,70,33,14,3,2,6,0,5,1,62,27,1,55,24,0,0,21,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.5940419556379899
220,L5297,TableSorter$1,accessories.plugins.time.TableSorter$1,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,103,74,107,3,0.0,0,0,0,0.0,,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6726223895896873
221,L5308,TableSorter$2,accessories.plugins.time.TableSorter$2,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,108,71,112,3,0.0,0,0,0,0.0,,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6726223895896873
222,L5314,TableSorter$Row,accessories.plugins.time.TableSorter$Row,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,317,2,352,3,0.0,0,0,0,0.0,,0,0,1,4,2,9,2,1,1,1,3,0.333333,0.0606061,2,1,1,2,0.0606061,2,0,0,0,0,0,31,36,1,0,1,0,2,0,2,0,2,20,0,2,0,31,36,1,0,1,0,2,0,2,0,2,20,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3603097947880312
223,L5335,TableSorter$TableModelHandler,accessories.plugins.time.TableSorter$TableModelHandler,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,354,2,413,3,0.0,0,0,0,0.0,,0,0,1,1,1,7,1,1,0,5,6,0.0,0.526316,30,0,0,2,0.526316,30,0,0,0,0,0,27,60,0,0,0,0,1,0,1,0,1,16,0,1,0,27,60,0,0,0,0,1,0,1,0,1,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2070122480511428
224,L5329,TableSorter$MouseHandler,accessories.plugins.time.TableSorter$MouseHandler,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,415,2,436,3,0.0,0,0,0,0.0,,0,0,1,2,2,4,1,1,0,3,4,0.0,0.26087,6,0,0,2,0.26087,6,0,0,0,0,0,17,22,0,0,0,0,1,0,1,0,1,11,0,1,0,17,22,0,0,0,0,1,0,1,0,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24437300312118776
225,L5407,TableSorter$Arrow,accessories.plugins.time.TableSorter$Arrow,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,438,2,489,3,0.0,0,0,0,0.0,,0,0,1,1,1,9,0,1,1,0,4,0.0,0.136364,6,0,0,5,0.136364,6,0,0,0,0,0,38,52,3,2,3,2,4,0,4,0,4,23,0,4,0,38,52,3,2,3,2,4,0,4,0,4,23,0,4,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4607264693946175
226,L5371,TableSorter$SortableHeaderRenderer,accessories.plugins.time.TableSorter$SortableHeaderRenderer,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,491,2,512,3,0.0,0,0,0,0.0,,0,0,0,1,1,3,1,1,1,1,3,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,20,22,1,1,1,1,2,0,2,0,2,8,0,2,0,20,22,1,1,1,1,2,0,2,0,2,8,0,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.469335751644107
227,L5292,TableSorter$Directive,accessories.plugins.time.TableSorter$Directive,L5285,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TableSorter.java,514,2,522,3,0.0,0,0,0,0.0,,0,0,0,0,0,1,0,2,1,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,8,9,2,0,2,0,1,0,1,0,1,2,0,1,0,8,9,2,0,2,0,1,0,1,0,1,2,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461897392857495
228,L5838,TimeList$MindmapTableModel,accessories.plugins.time.TimeList$MindmapTableModel,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,479,2,501,3,0.0,0,0,0,0.0,,0,0,0,1,1,7,4,1,0,0,1,1.0,0.333333,9,9,2,0,0.333333,9,0,0,0,0,0,18,23,0,1,0,1,1,0,1,0,1,6,0,1,0,18,23,0,1,0,1,1,0,1,0,1,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4494951123418684
229,L5769,TimeList$ToggleViewFoldedNodesAction,accessories.plugins.time.TimeList$ToggleViewFoldedNodesAction,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,507,2,525,3,0.0,0,0,0,0.0,,0,0,2,0,0,3,2,1,1,1,4,0.666667,0.47619,10,10,2,1,0.47619,10,1,1,0,0,1,11,19,0,0,0,0,3,0,2,0,3,3,0,2,0,11,19,0,0,0,0,3,0,2,0,3,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5311920564923173
230,L5741,TimeList$ReplaceAllInfo,accessories.plugins.time.TimeList$ReplaceAllInfo,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,569,2,582,3,0.0,0,0,0,0.0,,0,0,1,0,0,3,5,1,0,4,7,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,12,14,0,2,0,2,3,0,3,0,3,3,0,3,0,12,14,0,2,0,2,3,0,3,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35560466508450755
231,L5752,TimeList$ReplaceSelectedInfo,accessories.plugins.time.TimeList$ReplaceSelectedInfo,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,584,2,597,3,0.0,0,0,0,0.0,,0,0,1,0,0,3,5,1,0,3,6,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,12,14,0,2,0,2,3,0,3,0,3,3,0,3,0,12,14,0,2,0,2,3,0,3,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43330382512260124
232,L5651,TimeList$FilterTextDocumentListener,accessories.plugins.time.TimeList$FilterTextDocumentListener,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,766,2,819,3,0.0,0,0,0,0.0,,0,0,1,1,1,5,2,1,0,1,5,0.0,0.0454545,1,0,0,4,0.0232558,1,0,0,0,0,0,21,30,1,0,1,0,4,0,3,0,4,8,0,3,0,42,54,2,0,2,0,7,0,5,0,7,16,0,5,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3794826682793115
233,L5695,TimeList$FlatNodeTableMouseAdapter,accessories.plugins.time.TimeList$FlatNodeTableMouseAdapter,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,821,2,829,3,0.0,0,0,0,0.0,,0,0,1,1,1,2,1,1,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,0,1,4,0,1,0,9,9,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280123684974044
234,L5690,TimeList$FlatNodeTableKeyListener,accessories.plugins.time.TimeList$FlatNodeTableKeyListener,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,831,2,847,3,0.0,0,0,0,0.0,,0,0,3,1,1,5,1,1,0,2,5,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,15,17,0,0,0,0,3,0,3,0,3,5,0,3,0,15,17,0,0,0,0,3,0,3,0,3,5,0,3,0,0,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439416815796649
235,L5685,TimeList$FlatNodeTable,accessories.plugins.time.TimeList$FlatNodeTable,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,849,2,880,3,0.0,0,0,0,0.0,,0,0,2,2,2,10,4,1,0,0,3,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,30,32,0,1,0,1,3,0,2,0,3,22,0,2,0,30,32,0,1,0,1,3,0,2,0,3,22,0,2,0,0,0,10,0,5,0,0,5,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3978236569167019
236,L5591,TimeList$DateRenderer,accessories.plugins.time.TimeList$DateRenderer,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,882,2,895,3,0.0,0,0,0,0.0,,0,0,0,1,1,4,0,1,1,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,12,14,1,0,1,0,2,0,2,1,2,4,0,2,1,12,14,1,0,1,0,2,0,2,1,2,4,0,2,1,0,0,7,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49465997627481717
237,L5595,TimeList$NodeRenderer,accessories.plugins.time.TimeList$NodeRenderer,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,897,2,906,3,0.0,0,0,0,0.0,,0,0,0,0,0,3,1,1,1,1,3,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,9,10,0,0,0,0,2,0,2,1,2,2,0,2,1,9,10,0,0,0,0,2,0,2,1,2,2,0,2,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5819568928152654
238,L5612,TimeList$NotesRenderer,accessories.plugins.time.TimeList$NotesRenderer,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,908,2,917,3,0.0,0,0,0,0.0,,0,0,0,0,0,3,1,1,1,1,3,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,9,10,0,0,0,0,2,0,2,1,2,2,0,2,1,9,10,0,0,0,0,2,0,2,1,2,2,0,2,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5819568928152654
239,L4158,TimeList$NodeHolder,accessories.plugins.time.TimeList$NodeHolder,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,920,2,958,3,0.0,0,0,0,0.0,,0,0,1,1,1,7,2,8,3,2,6,0.4,0.285714,10,8,2,3,0.285714,10,0,0,0,0,0,25,39,3,1,3,1,4,0,4,0,4,8,0,4,0,25,39,3,1,3,1,4,0,4,0,4,8,0,4,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5126853046556316
240,L5708,TimeList$NotesHolder,accessories.plugins.time.TimeList$NotesHolder,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,961,2,996,3,0.0,0,0,0,0.0,,0,0,1,1,1,8,2,4,2,2,6,0.4,0.15625,5,4,2,3,0.15625,5,0,0,0,0,0,27,36,3,1,3,1,4,0,4,0,4,10,0,4,0,27,36,3,1,3,1,4,0,4,0,4,10,0,4,0,0,0,9,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5115198654421145
241,L5711,TimeList$IconsHolder,accessories.plugins.time.TimeList$IconsHolder,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,998,2,1031,3,0.0,0,0,0,0.0,,0,0,1,1,1,6,2,4,2,2,6,0.2,0.0689655,2,1,1,4,0.0689655,2,0,0,0,0,0,27,34,2,1,2,1,4,0,4,0,4,15,0,4,0,27,34,2,1,2,1,4,0,4,0,4,15,0,4,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0.496645919143096
242,L5599,TimeList$IconsRenderer,accessories.plugins.time.TimeList$IconsRenderer,L5564,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeList.java,1033,2,1057,3,0.0,0,0,0,0.0,,0,0,0,2,2,5,4,1,1,5,7,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,23,25,1,0,1,0,2,0,2,1,2,12,0,2,1,23,25,1,0,1,0,2,0,2,1,2,12,0,2,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.249374359877644
243,L6144,TimeManagement$AppendDateAbstractAction,accessories.plugins.time.TimeManagement$AppendDateAbstractAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,78,2,105,3,0.0,0,0,0,0.0,,0,0,1,1,1,4,5,3,3,8,11,0.0,0.0,0,0,0,4,0.0,0,0,0,3,3,0,24,28,1,0,1,0,3,0,3,0,3,13,0,3,0,24,28,1,0,1,0,3,0,3,0,3,13,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3911414335918877
244,L6160,TimeManagement$AppendDateAction,accessories.plugins.time.TimeManagement$AppendDateAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,107,2,117,3,0.0,0,0,0,0.0,,0,0,0,0,0,1,2,1,1,2,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,6,8,1,0,0,0,1,0,1,0,4,1,0,4,0,8,11,1,1,0,1,2,0,2,0,5,2,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7106133391915009
245,L6171,TimeManagement$AppendDateToChildAction,accessories.plugins.time.TimeManagement$AppendDateToChildAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,119,2,128,3,0.0,0,0,0,0.0,,0,0,0,0,0,1,2,1,1,2,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,1,0,4,1,0,4,0,9,10,1,1,0,1,2,0,2,0,5,2,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7048065629533574
246,L6178,TimeManagement$AppendDateToSiblingAction,accessories.plugins.time.TimeManagement$AppendDateToSiblingAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,130,2,143,3,0.0,0,0,0,0.0,,0,0,0,0,0,1,2,1,1,2,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,6,6,1,0,0,0,1,0,1,0,4,1,0,4,0,13,14,1,1,0,1,2,0,2,0,5,5,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6798899481746353
247,L6187,TimeManagement$RemindAction,accessories.plugins.time.TimeManagement$RemindAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,145,2,154,3,0.0,0,0,0,0.0,,0,0,1,0,0,2,2,1,1,3,5,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,9,10,0,0,0,0,2,0,2,0,2,2,0,2,0,9,10,0,0,0,0,2,0,2,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4255090800584364
248,L6193,TimeManagement$RemoveReminders,accessories.plugins.time.TimeManagement$RemoveReminders,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,156,2,175,3,0.0,0,0,0,0.0,,0,0,1,2,2,4,5,1,1,5,7,0.0,0.105263,2,0,0,3,0.105263,2,0,0,0,0,0,17,20,0,0,0,0,2,0,2,0,2,7,0,2,0,17,20,0,0,0,0,2,0,2,0,2,7,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23515172251656766
249,L6199,TimeManagement$TodayAction,accessories.plugins.time.TimeManagement$TodayAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,177,2,186,3,0.0,0,0,0,0.0,,0,0,1,0,0,2,3,1,1,3,5,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,9,10,0,0,0,0,2,0,2,0,2,2,0,2,0,9,10,0,0,0,0,2,0,2,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40706141579563887
250,L6206,TimeManagement$CloseAction,accessories.plugins.time.TimeManagement$CloseAction,L6137,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\time\TimeManagement.java,188,2,197,3,0.0,0,0,0,0.0,,0,0,1,0,0,2,2,1,1,3,5,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,9,10,0,0,0,0,2,0,2,0,2,2,0,2,0,9,10,0,0,0,0,2,0,2,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4255090800584364
251,L2464,ClickableImageCreator,accessories.plugins.util.html.ClickableImageCreator,L6428,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\util\html\ClickableImageCreator.java,37,1,137,2,0.0,0,0,0,0.0,,0,0,1,2,2,9,6,1,1,9,13,0.666667,0.123288,9,8,2,1,0.164706,14,0,0,0,0,0,64,84,6,0,6,0,4,0,2,0,4,35,0,2,0,71,101,11,0,11,0,4,0,2,0,4,35,0,2,0,0,0,12,1,14,0,0,0,0,0,0,0,0,0,6,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0.17277083824297476
252,L6494,WindowClosingAdapter,accessories.plugins.util.window.WindowClosingAdapter,L6491,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\util\window\WindowClosingAdapter.java,27,1,54,2,0.0,0,0,0,0.0,,0,0,1,1,1,4,0,1,1,0,3,0.5,0.333333,8,8,2,2,0.333333,8,0,0,0,0,0,16,28,1,0,1,0,3,0,3,0,3,6,0,3,0,16,28,1,0,1,0,3,0,3,0,3,6,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40769715147664715
253,L2472,ExportDialog,accessories.plugins.util.xslt.ExportDialog,L6509,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\util\xslt\ExportDialog.java,45,1,295,2,0.193119,1,2,2,0.103586,,26,0,1,0,0,3,5,3,4,7,10,0.0,0.262712,31,0,0,2,0.194915,46,0,0,0,0,0,87,126,6,1,6,1,3,0,1,0,3,69,0,1,0,190,251,17,1,17,1,9,0,6,0,9,109,0,6,0,0,0,38,3,20,0,0,0,0,8,0,0,0,2,2,0,0,5,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,11,0,4,1,0,0,1,0.22908394655888373
254,L6520,XmlExporter,accessories.plugins.util.xslt.XmlExporter,L6509,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\util\xslt\XmlExporter.java,41,1,71,2,0.0,0,0,0,0.0,,0,0,1,1,1,3,1,1,1,2,4,0.666667,0.37931,11,5,2,1,0.37931,11,0,0,0,0,0,18,31,0,0,0,0,2,0,2,0,2,10,0,2,0,18,31,0,0,0,0,2,0,2,0,2,10,0,2,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39457373180979466
255,L470,AutomaticLayout$StylePatternListProperty$1,accessories.plugins.AutomaticLayout$StylePatternListProperty$1,L454,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\AutomaticLayout.java,322,42,343,5,0.0,0,0,0,0.0,,0,0,1,2,2,3,4,0,0,6,7,0.0,0.047619,1,0,0,2,0.047619,1,0,0,0,0,0,20,22,0,0,0,0,1,0,1,0,1,12,0,1,0,20,22,0,0,0,0,1,0,1,0,1,12,0,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25714575385273625
256,L611,BlinkingNodeHook$TimerColorChanger$1,accessories.plugins.BlinkingNodeHook$TimerColorChanger$1,L605,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\BlinkingNodeHook.java,83,46,106,5,0.0,0,0,0,0.0,,0,0,1,1,1,3,5,0,0,4,5,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,23,24,0,0,0,0,2,0,2,0,2,13,0,2,0,0,0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1917762609487759
257,L622,BlinkingNodeHook$TimerColorChanger$1$1,accessories.plugins.BlinkingNodeHook$TimerColorChanger$1$1,L612,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\BlinkingNodeHook.java,87,56,104,7,0.0,0,0,0,0.0,,0,0,1,1,1,5,3,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,17,18,0,0,0,0,1,0,1,0,1,10,0,1,0,17,18,0,0,0,0,1,0,1,0,1,10,0,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29161557844416197
258,L1425,ChooseFormatPopupDialog$1,accessories.plugins.dialogs.ChooseFormatPopupDialog$1,L1399,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\dialogs\ChooseFormatPopupDialog.java,96,41,100,4,0.0,0,0,0,0.0,,0,0,1,0,0,1,1,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5652903793614318
259,L1442,ChooseFormatPopupDialog$2,accessories.plugins.dialogs.ChooseFormatPopupDialog$2,L1399,L103,D:\IdeaProjects\105_freemind\src\main\java\accessories\plugins\dialogs\ChooseFormatPopupDialog.java,102,40,107,4,0.0,0,0,0,0.0,,0,0,1,0,0,1,1,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663549454856125
