Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
0,L208679,Run,weka.Run,L104,L103,D:\IdeaProjects\107_weka\src\main\java\weka\Run.java,41,1,284,2,0.178082,1,10,2,0.172131,,42,0,1,9,7,66,14,0,0,11,12,1.0,0.110619,25,20,2,0,0.102881,25,0,0,0,0,0,201,224,0,0,0,0,1,0,1,0,1,139,0,1,0,218,244,9,0,9,0,3,8,2,0,3,141,8,2,0,0,14,41,18,7,0,5,2,0,9,0,0,0,5,0,2,0,5,11,3,0,0,0,9,0,0,13,0,0,0,0,0,0,0,2,0,14,3,0,0,0,0.16955940863197586
1,L208726,Run,weka.Run,L104,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\Run.java,41,1,284,2,0.0,0,0,0,0.0,,0,0,1,14,14,156,16,0,0,11,12,1.0,0.110619,25,20,3,0,0.102881,25,0,0,0,0,0,201,224,1,0,1,0,1,1,1,0,1,323,1,1,0,218,244,12,0,12,0,5,11,4,0,5,340,11,4,0,0,14,50,19,8,0,3,0,0,0,0,0,0,6,0,2,0,7,21,3,0,0,0,9,0,0,13,0,0,0,0,0,0,3,2,0,21,4,0,0,0,0.30317833494012475
2,L168,AbstractAssociator,weka.associations.AbstractAssociator,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\AbstractAssociator.java,40,1,147,2,0.298851,1,3,1,0.12037,,13,0,4,2,2,11,8,12,22,7,13,1.0,0.556604,59,59,7,0,0.556604,59,1,3,6,8,3,47,108,2,3,2,2,6,0,6,0,8,20,0,8,0,47,108,2,3,2,2,6,0,6,0,8,20,0,8,0,0,0,9,8,5,0,0,2,0,7,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0.5735546871559849
3,L265,Apriori,weka.associations.Apriori,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\Apriori.java,162,1,1778,2,0.0861673,21,24,21,0.0544218,,88,0,16,5,5,189,29,8,4,63,131,0.951613,0.412224,634,571,59,3,0.412224,634,2,8,0,0,5,904,1617,28,27,26,24,68,1,61,14,75,564,1,68,14,904,1617,28,27,26,24,68,1,61,14,75,564,1,68,14,0,3,96,24,73,0,1,15,0,24,0,1,0,9,8,4,0,8,25,0,0,0,2,0,0,0,5,0,0,0,0,0,0,26,9,2,31,4,11,9,2,0.32563184083112695
4,L594,AprioriItemSet,weka.associations.AprioriItemSet,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\AprioriItemSet.java,46,1,633,2,0.195937,3,23,4,0.110544,,65,0,2,5,5,66,7,2,8,15,35,0.684211,0.261194,140,126,13,6,0.261194,140,2,2,0,0,2,396,588,6,6,1,4,20,0,18,0,44,297,0,42,4,396,588,6,6,1,4,20,0,18,0,44,297,0,42,4,0,0,49,11,30,0,0,16,0,15,0,1,0,5,3,1,0,8,17,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,9,2,0,6,1,0.47695587765045266
5,L768,AssociationRule,weka.associations.AssociationRule,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\AssociationRule.java,33,1,185,2,0.0,0,0,0,0.0,,0,0,1,3,3,26,1,11,2,0,15,0.9375,0.6,84,82,15,1,0.6,84,0,0,2,2,0,56,153,0,12,0,12,15,0,15,0,15,22,0,15,0,56,153,0,12,0,12,15,0,15,0,15,22,0,15,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0.6478378277785328
6,L763,AssociationRules,weka.associations.AssociationRules,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\AssociationRules.java,35,1,134,2,0.0,0,0,0,0.0,,0,0,0,1,1,10,3,20,16,2,10,1.0,0.576087,53,53,9,0,0.576087,53,0,0,2,2,0,39,100,3,3,3,3,8,0,8,2,8,16,0,8,2,39,100,3,3,3,3,8,0,8,2,8,16,0,8,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.6828146623599376
7,L1144,AssociatorEvaluation,weka.associations.AssociatorEvaluation,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\AssociatorEvaluation.java,42,1,292,2,0.416252,4,10,4,0.262948,,66,0,1,2,2,26,9,4,6,13,24,1.0,0.406393,89,78,11,0,0.406393,89,1,1,0,0,1,130,251,1,1,1,1,11,0,10,0,11,82,0,10,0,130,251,1,1,1,1,11,0,10,0,11,82,0,10,0,0,1,22,16,19,0,1,5,0,21,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,8,10,3,0,0.34271713210160665
8,L1247,BinaryItem,weka.associations.BinaryItem,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\BinaryItem.java,36,3,81,4,0.40404,1,3,1,0.304348,,14,0,1,1,1,9,3,10,4,8,11,0.75,0.434783,20,19,3,1,0.434783,20,2,2,0,0,1,26,46,6,5,1,0,3,0,3,0,21,10,0,21,0,26,46,6,5,1,0,3,0,3,0,21,10,0,21,0,0,0,11,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6068374840861543
9,L1295,CheckAssociator,weka.associations.CheckAssociator,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\CheckAssociator.java,193,1,1541,2,0.838194,59,278,64,0.573017,,773,0,2,6,6,148,19,0,0,57,84,1.0,0.396527,548,543,9,0,0.396527,548,3,4,0,0,2,834,1349,15,17,2,3,27,1,8,2,69,468,1,40,16,834,1349,15,17,2,3,27,1,8,2,69,468,1,40,16,0,0,173,46,64,0,0,35,0,105,0,1,0,10,14,8,0,8,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,18,0,28,14,6,3,0,0.500022846117762
10,L812,DefaultAssociationRule,weka.associations.DefaultAssociationRule,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\DefaultAssociationRule.java,35,1,301,2,0.0,0,0,0,0.0,,0,0,1,2,2,21,4,4,4,3,17,1.0,0.392857,66,66,15,0,0.292576,67,1,1,0,0,1,102,197,9,12,9,12,14,1,14,0,17,42,1,17,0,162,267,14,12,14,12,23,5,17,0,42,56,5,32,0,0,0,58,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,21,1,0,2,0,0.615128540973683
11,L1785,FilteredAssociationRules,weka.associations.FilteredAssociationRules,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\FilteredAssociationRules.java,36,1,136,2,0.0,0,0,0,0.0,,0,0,0,0,0,8,3,2,2,6,14,1.0,0.619565,57,54,9,0,0.619565,57,1,1,0,0,1,35,101,6,6,3,3,8,0,8,2,16,14,0,16,4,35,101,6,6,3,3,8,0,8,2,16,14,0,16,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.7212772368996088
12,L1826,FilteredAssociator,weka.associations.FilteredAssociator,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\FilteredAssociator.java,109,1,540,2,0.0535714,1,2,1,0.0231481,,10,0,6,3,2,38,18,0,0,36,57,1.0,0.587583,265,258,20,0,0.587583,265,3,7,0,0,2,186,432,8,15,4,8,21,0,19,3,37,96,0,33,5,186,432,8,15,4,8,21,0,19,3,37,96,0,33,5,0,2,18,3,18,0,0,7,0,6,0,1,0,0,1,2,0,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,3,1,0,2,0,0.6017525938490053
13,L1962,FPGrowth,weka.associations.FPGrowth,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\FPGrowth.java,127,1,2467,2,0.0371733,5,8,5,0.0222127,,52,0,16,6,6,207,31,0,0,75,143,0.982143,0.433507,665,597,55,1,0.447543,947,2,7,0,0,4,869,1692,19,25,17,22,68,0,55,14,75,517,0,62,14,1169,2341,39,40,37,34,111,0,97,15,129,664,0,114,15,0,2,109,39,95,0,6,0,2,18,0,2,0,15,3,7,0,29,39,0,0,0,2,0,0,0,12,0,0,0,0,0,0,32,12,0,26,3,18,18,1,0.32203440000347877
14,L784,Item,weka.associations.Item,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\Item.java,34,1,178,2,0.0,0,0,0,0.0,,0,0,1,1,1,19,1,23,26,3,17,0.866667,0.541353,72,71,13,2,0.541353,72,0,0,4,6,0,61,145,3,4,3,4,14,0,14,0,14,24,0,14,0,61,145,3,4,3,4,14,0,14,0,14,24,0,14,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.7326427742495272
15,L510,ItemSet,weka.associations.ItemSet,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\ItemSet.java,45,1,518,2,0.238131,4,22,4,0.14346,,68,0,2,5,5,81,7,7,91,21,46,1.0,0.366265,152,150,26,0,0.366265,152,1,1,4,4,1,263,474,5,3,5,3,25,0,25,4,25,198,0,25,4,263,474,5,3,5,3,25,0,25,4,25,198,0,25,4,0,0,32,8,35,0,0,21,0,16,0,1,0,6,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,0,3,0,0.5485251505701287
16,L605,LabeledItemSet,weka.associations.LabeledItemSet,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\LabeledItemSet.java,47,1,411,2,0.212804,3,12,3,0.139726,,51,0,2,5,5,59,7,2,8,25,40,0.9375,0.339683,107,103,15,1,0.339683,107,2,2,0,0,2,208,365,8,4,3,2,15,0,15,0,39,170,0,39,4,208,365,8,4,3,2,15,0,15,0,39,170,0,39,4,0,0,29,9,28,0,0,21,0,16,0,1,0,4,5,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,2,0.4380171881403854
17,L796,NominalItem,weka.associations.NominalItem,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\NominalItem.java,35,1,127,2,0.294118,1,3,1,0.150538,,14,0,1,1,1,12,2,4,6,7,13,1.0,0.511364,45,43,7,0,0.511364,45,1,1,2,2,1,43,93,5,5,2,3,6,0,6,0,18,20,0,18,0,43,93,5,5,2,3,6,0,6,0,18,20,0,18,0,0,0,8,3,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.6871169973704535
18,L2903,NumericItem,weka.associations.NumericItem,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\NumericItem.java,35,1,175,2,0.230089,2,8,2,0.141844,,20,0,1,1,1,19,4,0,0,6,13,1.0,0.42623,52,52,8,0,0.40625,52,1,1,0,0,1,70,135,6,6,3,4,7,0,7,0,19,36,0,19,0,76,141,10,6,7,4,7,4,7,0,19,36,4,19,0,0,0,20,4,4,0,0,0,0,11,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,2,1,0,0.6578439968338418
19,L1828,SingleAssociatorEnhancer,weka.associations.SingleAssociatorEnhancer,L118,L103,D:\IdeaProjects\107_weka\src\main\java\weka\associations\SingleAssociatorEnhancer.java,41,1,202,2,0.198324,2,4,2,0.104938,,17,0,2,2,2,16,8,2,12,11,20,1.0,0.465753,68,63,8,0,0.465753,68,2,5,2,2,2,78,162,4,7,2,4,9,0,7,2,17,43,0,15,2,78,162,4,7,2,4,9,0,7,2,17,43,0,15,2,0,0,12,1,9,0,0,5,0,8,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0.735644232002213
20,L2979,AbstractAssociator,weka.associations.AbstractAssociator,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\AbstractAssociator.java,40,1,147,2,0.216531,1,3,1,0.12037,,13,0,4,3,3,17,9,0,0,7,13,1.0,0.556604,59,59,8,0,0.556604,59,1,3,0,0,3,47,108,3,3,3,2,6,1,6,0,8,58,1,8,0,47,108,5,3,5,2,8,3,8,0,10,65,3,10,0,0,0,27,9,10,0,0,0,0,7,0,1,0,0,1,0,0,6,10,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,8,3,0,3,0,0.41215068356673995
21,L3067,Apriori,weka.associations.Apriori,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\Apriori.java,162,1,1778,2,0.0516715,22,28,22,0.0482375,,78,0,16,10,10,393,30,0,0,63,131,0.952381,0.412224,634,571,60,3,0.412224,634,2,8,0,0,5,904,1617,29,27,27,24,68,2,61,14,75,1385,2,68,14,904,1617,31,27,29,24,70,4,63,14,77,1392,4,70,14,0,3,131,25,88,0,0,0,0,20,0,1,0,31,8,4,0,36,35,0,0,0,2,0,0,0,5,0,0,0,0,0,0,32,9,2,38,5,8,9,2,0.3070481794868585
22,L3344,AprioriItemSet,weka.associations.AprioriItemSet,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\AprioriItemSet.java,45,1,622,2,0.12089,2,13,2,0.0813149,,47,0,2,10,10,147,8,0,0,15,32,0.823529,0.273585,145,128,14,3,0.273585,145,2,2,0,0,2,385,578,7,5,2,3,17,1,15,0,41,668,1,39,4,385,578,9,5,4,3,19,3,17,0,43,675,3,41,4,0,0,66,22,27,0,0,0,0,7,0,1,0,17,13,1,0,10,21,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,18,3,0,4,13,0.448812047041352
23,L3489,AssociationRule,weka.associations.AssociationRule,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\AssociationRule.java,33,1,185,2,0.0,0,0,0,0.0,,0,0,1,7,7,40,3,0,0,0,15,0.941176,0.6,84,82,16,1,0.6,84,0,0,0,0,0,56,153,1,12,1,12,15,1,15,0,15,64,1,15,0,56,153,3,12,3,12,17,3,17,0,17,71,3,17,0,0,1,28,4,5,0,1,0,0,0,0,0,0,5,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,1,0,3,0,0.43089745072506436
24,L3556,AssociationRules,weka.associations.AssociationRules,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\AssociationRules.java,35,1,134,2,0.0,0,0,0,0.0,,0,0,0,3,3,14,4,0,0,2,10,1.0,0.576087,53,53,10,0,0.576087,53,0,0,0,0,0,39,100,4,3,4,3,8,1,8,2,8,58,1,8,2,39,100,6,3,6,3,10,3,10,2,10,65,3,10,2,0,0,18,2,10,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8,1,0,0,0,0.48541829575534184
25,L3629,AssociatorEvaluation,weka.associations.AssociatorEvaluation,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\AssociatorEvaluation.java,42,1,292,2,0.340638,4,10,4,0.262948,,66,0,1,5,5,46,10,0,0,13,24,1.0,0.406393,89,78,12,0,0.406393,89,1,1,0,0,1,130,251,2,1,2,1,11,1,10,0,11,202,1,10,0,130,251,4,1,4,1,13,3,12,0,13,209,3,12,0,0,1,45,20,16,0,1,0,0,21,0,0,0,5,0,1,0,8,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,12,6,3,0,0.3553013454035606
26,L3700,BinaryItem,weka.associations.BinaryItem,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\BinaryItem.java,36,3,81,4,0.249624,1,3,1,0.304348,,14,0,1,3,3,15,4,0,0,8,11,0.8,0.434783,20,19,4,1,0.434783,20,2,2,0,0,1,26,46,7,5,2,0,3,1,3,0,21,32,1,21,0,26,46,9,5,4,0,5,3,5,0,23,39,3,23,0,0,0,29,3,6,0,0,0,0,8,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2,0,1,0,0.5779983184549947
27,L3753,CheckAssociator,weka.associations.CheckAssociator,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\CheckAssociator.java,193,1,1541,2,0.786907,57,245,62,0.550778,,743,0,2,12,12,342,20,0,0,57,84,1.0,0.396527,548,543,10,0,0.396527,548,3,4,0,0,2,834,1349,16,17,3,3,27,2,8,2,69,1057,2,40,16,834,1349,18,17,5,3,29,4,10,2,71,1064,4,42,16,0,0,215,51,38,0,0,0,0,108,0,1,0,28,14,8,0,12,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,18,0,39,19,6,3,0,0.3855914611725224
28,L3991,DefaultAssociationRule,weka.associations.DefaultAssociationRule,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\DefaultAssociationRule.java,35,1,301,2,0.0,0,0,0,0.0,,0,0,1,5,5,31,5,0,0,3,17,1.0,0.392857,66,66,16,0,0.292576,67,1,1,0,0,1,102,197,10,12,10,12,14,2,14,0,17,130,2,17,0,162,267,17,12,17,12,25,8,19,0,44,189,8,34,0,0,0,75,4,22,0,0,0,0,0,0,0,0,3,0,0,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,25,2,0,2,0,0.49751721721374303
29,L4154,FilteredAssociationRules,weka.associations.FilteredAssociationRules,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\FilteredAssociationRules.java,36,1,136,2,0.0,0,0,0,0.0,,0,0,0,1,1,8,4,0,0,6,14,1.0,0.619565,57,54,10,0,0.619565,57,1,1,0,0,1,35,101,7,6,4,3,8,1,8,2,16,52,1,16,4,35,101,9,6,6,3,10,3,10,2,18,59,3,18,4,0,0,18,1,10,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,1,0,0,0,0.45698688065856025
30,L4213,FilteredAssociator,weka.associations.FilteredAssociator,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\FilteredAssociator.java,109,1,540,2,0.0,0,0,0,0.0,,0,0,6,6,6,70,19,0,0,36,57,1.0,0.587583,265,258,21,0,0.587583,265,3,7,0,0,2,186,432,9,15,5,8,21,1,19,3,37,270,1,33,5,186,432,11,15,7,8,23,3,21,3,39,277,3,35,5,0,2,35,4,20,0,0,0,0,0,0,1,0,5,1,2,0,11,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,0,11,2,0,2,0,0.505228005528279
31,L4306,FPGrowth,weka.associations.FPGrowth,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\FPGrowth.java,127,1,2467,2,0.0191137,5,5,5,0.0175139,,41,0,16,13,13,437,34,0,0,75,143,0.982456,0.433507,665,597,56,1,0.447543,947,2,7,0,0,4,869,1692,20,25,18,22,68,1,55,14,75,1337,1,62,14,1169,2341,42,40,40,34,113,3,99,15,131,1796,3,116,15,0,2,179,41,88,0,0,0,2,14,0,2,0,68,3,7,0,32,49,0,0,0,2,0,0,0,12,0,0,0,0,0,0,35,12,0,37,5,11,18,1,0.26496808984816483
32,L4851,Item,weka.associations.Item,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\Item.java,34,1,178,2,0.0,0,0,0,0.0,,0,0,1,3,3,29,3,0,0,3,17,0.875,0.541353,72,71,14,2,0.541353,72,0,0,0,0,0,61,145,4,4,4,4,14,1,14,0,14,89,1,14,0,61,145,6,4,6,4,16,3,16,0,16,96,3,16,0,0,0,23,2,10,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8,1,0,0,0,0.5612816806922835
33,L4923,ItemSet,weka.associations.ItemSet,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\ItemSet.java,45,1,518,2,0.217436,4,18,4,0.154008,,73,0,2,11,11,179,8,0,0,21,46,1.0,0.366265,152,150,27,0,0.366265,152,1,1,0,0,1,263,474,6,3,6,3,25,1,25,4,25,468,1,25,4,263,474,8,3,8,3,27,3,27,4,27,475,3,27,4,0,0,68,9,24,0,0,0,0,17,0,1,0,22,4,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,12,2,0,3,0,0.3916079144550592
34,L5048,LabeledItemSet,weka.associations.LabeledItemSet,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\LabeledItemSet.java,47,1,411,2,0.119851,3,8,3,0.0958904,,35,0,2,10,10,139,8,0,0,25,40,0.941176,0.339683,107,103,16,1,0.339683,107,2,2,0,0,2,208,365,9,4,4,2,15,1,15,0,39,377,1,39,4,208,365,11,4,6,2,17,3,17,0,41,384,3,41,4,0,1,61,10,15,0,1,0,0,14,0,1,0,20,5,0,0,5,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,8,3,0,5,2,0.39566933098261
35,L5146,NominalItem,weka.associations.NominalItem,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\NominalItem.java,35,1,127,2,0.185061,1,3,1,0.150538,,14,0,1,3,3,22,3,0,0,7,13,1.0,0.511364,45,43,8,0,0.511364,45,1,1,0,0,1,43,93,6,5,3,3,6,1,6,0,18,64,1,18,0,43,93,8,5,5,3,8,3,8,0,20,71,3,20,0,0,1,26,4,8,0,1,0,0,8,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,8,2,0,1,0,0.6224281733138993
36,L5197,NumericItem,weka.associations.NumericItem,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\NumericItem.java,35,1,175,2,0.205255,2,14,2,0.141844,,20,0,1,3,3,33,5,0,0,6,13,1.0,0.42623,52,52,9,0,0.40625,52,1,1,0,0,1,70,135,7,6,4,4,7,1,7,0,19,117,1,19,0,76,141,13,6,10,4,9,7,9,0,21,124,7,21,0,0,1,37,5,14,0,1,0,0,11,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,2,2,1,0,0.576975783313366
37,L5269,SingleAssociatorEnhancer,weka.associations.SingleAssociatorEnhancer,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\associations\SingleAssociatorEnhancer.java,41,1,202,2,0.217043,2,4,2,0.179012,,29,0,2,4,4,28,9,0,0,11,20,1.0,0.465753,68,63,9,0,0.465753,68,2,5,0,0,2,78,162,5,7,3,4,9,1,7,2,17,115,1,15,2,78,162,7,7,5,4,11,3,9,2,19,122,3,17,2,0,0,38,2,11,0,0,0,0,13,0,1,0,3,0,0,0,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,8,1,0,1,0,0.3477700476672802
38,L5325,ItemSet_ESTest,weka.associations.ItemSet_ESTest,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-test-instrumented\weka\associations\ItemSet_ESTest.java,35,1,3207,2,0.409072,39,178,127,0.415695,,1319,0,66,1,1,103,11,0,0,49,115,0.0,0.0520607,144,0,0,67,0.0520607,144,1,1,0,0,1,2622,3173,3,0,0,0,66,0,66,0,73,2347,1,71,1,2622,3173,3,0,0,0,66,0,66,0,73,2347,1,71,1,0,28,377,40,1087,0,1,0,0,196,0,1,0,0,0,10,0,4,125,1,0,0,0,0,1086,0,0,0,0,0,0,0,0,1,0,0,45,47,4,0,12,0.3293724352403912
39,L5326,ItemSet_ESTest_scaffolding,weka.associations.ItemSet_ESTest_scaffolding,L118,L103,D:\IdeaProjects\107_weka\target\clover\src-test-instrumented\weka\associations\ItemSet_ESTest_scaffolding.java,17,1,134,2,0.659236,4,4,4,0.381356,,45,0,1,0,0,7,0,1,0,0,7,0.0,0.0,0,0,0,6,0.0,0,0,0,1,1,0,105,118,3,0,3,0,7,1,5,1,7,41,1,5,1,105,118,3,0,3,0,7,1,5,1,7,41,1,5,1,0,0,41,0,6,0,0,0,0,20,0,0,0,0,0,0,0,1,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0.47842757304819017
40,L5642,ASEvaluation,weka.attributeSelection.ASEvaluation,L5587,L103,D:\IdeaProjects\107_weka\src\main\java\weka\attributeSelection\ASEvaluation.java,41,1,161,2,0.298851,1,3,1,0.107438,,13,0,4,2,2,12,8,56,56,7,14,1.0,0.586207,68,68,8,0,0.586207,68,1,2,26,28,2,48,121,1,2,1,2,7,0,7,0,7,21,0,7,0,48,121,1,2,1,2,7,0,7,0,7,21,0,7,0,0,0,10,9,4,0,0,1,0,7,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0.6019937595775008
41,L5679,ASSearch,weka.attributeSelection.ASSearch,L5587,L103,D:\IdeaProjects\107_weka\src\main\java\weka\attributeSelection\ASSearch.java,38,1,111,2,0.595238,1,3,1,0.162162,,12,0,2,1,1,6,6,22,22,4,8,1.0,0.661972,47,47,5,0,0.661972,47,1,1,6,6,1,24,74,1,1,1,1,4,0,4,0,4,11,0,4,0,24,74,1,1,1,1,4,0,4,0,4,11,0,4,0,0,0,9,4,4,0,0,2,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0.46604802554119845
42,L5709,AttributeSelection,weka.attributeSelection.AttributeSelection,L5587,L103,D:\IdeaProjects\107_weka\src\main\java\weka\attributeSelection\AttributeSelection.java,86,1,1102,2,0.164396,9,19,11,0.0983284,,100,0,1,5,4,139,22,9,19,49,72,1.0,0.29342,272,199,22,0,0.29342,272,1,1,0,0,1,655,1017,17,1,17,1,23,0,21,6,23,384,0,21,6,655,1017,17,1,17,1,23,0,21,6,23,384,0,21,6,0,3,56,37,76,0,4,3,0,18,0,0,0,6,6,4,0,17,10,2,0,0,0,1,0,0,5,0,0,0,0,0,0,28,6,2,18,8,22,12,2,0.29896755419373694
